id,main_category,sub_category,product_name,brand,price,url,timestamp,store_aboveThreshold,store_address,store_availabilityInfo,store_clickNcollect1h,store_favoriteStore,store_latitude,store_longitude,store_optionId,store_originId,store_phoneNumber,store_priceId,store_quantity,store_quantityShowroom,store_replenishmentEndDate,store_replenishmentStartDate,store_securedStockLevel,store_skuId,store_storeId,store_storeName,store_storeSchedule,store_storeUrl
8361558,fitness,fitnessgerate-fur-zuhause,Rudergerät D PM5 Concept 2,CONCEPT 2,"1.164,99 €",https://www.decathlon.de/p/rudergerat-d-pm5-concept-2/_/R-p-X8361558?mc=8361558,2024-05-11 20:15:36.898267,False,,noStock,False,False,0,0,,,,,0,0,,,1,2052983,0070224202242,Berlin - Gropius Passagen ,,
8816725,fitness,fitnessgerate-fur-zuhause,Hantelscheibe Gusseisen 28 mm 5 kg,CORENGTH,"12,99 €",https://www.decathlon.de/p/hantelscheibe-gusseisen-28-mm-5-kg/_/R-p-348960?mc=8816725,2024-05-11 20:15:36.898267,False,,inStock,False,False,0,0,,,,,1,0,,,1,4934746,0070224202242,Berlin - Gropius Passagen ,,
8577670,fitness,fitnessgerate-fur-zuhause,Yogablock Kork,KIMJALY,"10,99 €",https://www.decathlon.de/p/yogablock-kork/_/R-p-323475?mc=8577670&c=braun,2024-05-11 20:15:36.898267,False,,inStock,True,False,0,0,,,,,2,0,,,1,2976432,0070224202242,Berlin - Gropius Passagen ,,
8018574,fitness,fitnessgerate-fur-zuhause,Hantelset 20 kg,CORENGTH,"59,99 €",https://www.decathlon.de/p/hantelset-20-kg/_/R-p-7449?mc=8018574&c=schwarz,2024-05-11 20:15:36.898267,False,,inStock,True,False,0,0,,,,,28,0,,,1,411314,0070224202242,Berlin - Gropius Passagen ,,
8766093,fitness,fitnessgerate-fur-zuhause,Hantelbank 900 verstärkt Schrägbank Negativ-Bank,CORENGTH,"149,99 €",https://www.decathlon.de/p/hantelbank-900-verstarkt-schragbank-negativ-bank/_/R-p-342936?mc=8766093,2024-05-11 20:15:36.898267,False,,noStock,False,False,0,0,,,,,0,0,,,1,4660463,0070224202242,Berlin - Gropius Passagen ,,
8484819,fitness,fitnessgerate-fur-zuhause,"Fitness Band, Trainingsband Crosstraining 15 kg",CORENGTH,"7,99 €",https://www.decathlon.de/p/fitness-band-trainingsband-crosstraining-15-kg/_/R-p-187031?mc=8484819&c=blau,2024-05-11 20:15:36.898267,False,,inStock,True,False,0,0,,,,,4,1,,,1,2531585,0070224202242,Berlin - Gropius Passagen ,,
8484820,fitness,fitnessgerate-fur-zuhause,"Fitness Band, Trainingsband Cross Training 25 kg",CORENGTH,"11,99 €",https://www.decathlon.de/p/fitness-band-trainingsband-cross-training-25-kg/_/R-p-187032?mc=8484820&c=gelb,2024-05-11 20:15:36.898267,False,,inStock,True,False,0,0,,,,,13,1,,,1,2531586,0070224202242,Berlin - Gropius Passagen ,,
8501452,fitness,fitnessgerate-fur-zuhause,Rudergerät Essential R120,DOMYOS,"249,99 €",https://www.decathlon.de/p/rudergerat-essential-r120/_/R-p-301442?mc=8501452,2024-05-11 20:15:36.898267,False,,noStock,False,False,0,0,,,,,0,0,,,1,2491923,0070224202242,Berlin - Gropius Passagen ,,
9,fitness,fitnessgerate-fur-zuhause,T-R01 Laufband,HORIZON FITNESS,299 €,https://www.decathlon.de/p/mp/horizon-fitness/t-r01-laufband/_/R-p-9af7d976-ff87-414f-a486-7aaccb05ae91?mc=9af7d976-ff87-414f-a486-7aaccb05ae91_c2.c1.c3&c=grau_schwarz,2024-05-11 20:15:36.898267,False,,noStock,False,False,0,0,,,,,0,0,,,1,ef8ab573-810a-41bb-beaa-972c6e162043,0070224202242,Berlin - Gropius Passagen ,,
48,fitness,fitnessgerate-fur-zuhause,Heimtrainer Zipro One S magnetisch mit Computer Ergometer 8 Widerstandsstufen,ZIPRO,115 €,https://www.decathlon.de/p/mp/zipro/heimtrainer-zipro-one-s-magnetisch-mit-computer-ergometer-8-widerstandsstufen/_/R-p-48d1f504-528e-4914-872f-3fc5ee9dea8c?mc=48d1f504-528e-4914-872f-3fc5ee9dea8c_c1.c5&c=schwarz_blau,2024-05-11 20:15:36.898267,False,,noStock,False,False,0,0,,,,,0,0,,,1,87fbc97d-f213-4ed0-80e1-5e37be37f389,0070224202242,Berlin - Gropius Passagen ,,
8484134,fitness,fitnessgerate-fur-zuhause,Kraftstation geführte Last kompakt - Home Gym 900,CORENGTH,"399,99 €",https://www.decathlon.de/p/kraftstation-gefuhrte-last-kompakt-home-gym-900/_/R-p-178181?mc=8484134,2024-05-11 20:15:36.898267,False,,noStock,False,False,0,0,,,,,0,0,,,1,2526815,0070224202242,Berlin - Gropius Passagen ,,
